sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
90990.12201.oral.saline.vtm.A.1.microbiome2.C	90990.12201.oral.saline.vtm.A.2.microbiome2.C	0.018493250030937693	human.saline.rinse.VTM.A	MM (2-min.)	human.saline.rinse.VTM.A	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.oral.saline.vtm.A.1.microbiome2.C	90990.12201.oral.saline.vtm.A.3.microbiome2.C	0.020096832360107845	human.saline.rinse.VTM.A	MM (2-min.)	human.saline.rinse.VTM.A	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.skin.nares.fresh.A.1.1.microbiome2.C	90990.12201.skin.nares.A.2.1.microbiome2.C	0.09193023318627712	human nares A	MM (2-min.)	human nares A	MM (2-min.)	human	human nares	high	High biomass
90990.12201.skin.nares.fresh.A.1.1.microbiome2.C	90990.12201.skin.nares.A.1.1.microbiome2.C	0.08955731067536661	human nares A	MM (2-min.)	human nares A	MM (2-min.)	human	human nares	high	High biomass
90990.12201.oral.saline.vtm.Q.1.microbiome2.C	90990.12201.oral.saline.vtm.Q.2.microbiome2.C	0.049799897377719574	human.saline.rinse.VTM.Q	MM (2-min.)	human.saline.rinse.VTM.Q	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.oral.saline.vtm.Q.1.microbiome2.C	90990.12201.oral.saline.vtm.Q.3.microbiome2.C	0.03565693830165197	human.saline.rinse.VTM.Q	MM (2-min.)	human.saline.rinse.VTM.Q	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.skin.forehead.D.1.1.microbiome2.C	90990.12201.skin.forehead.D.2.1.microbiome2.C	0.1699700989322398	human forehead D	MM (2-min.)	human forehead D	MM (2-min.)	human	human forehead	low	Low biomass
90990.12201.oral.saliva.A.2.microbiome2.C	90990.12201.oral.saliva.A.1.microbiome2.C	0.061512700317555576	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.2.microbiome2.C	90990.12201.oral.saliva.A.3.microbiome2.C	0.03089118408808005	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.2.microbiome2.C	91743.12201.oral.human.A.2.microbiome2.H	0.053675528907313266	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.2.microbiome2.C	91743.12201.oral.human.A.1.microbiome2.H	0.08086636745619448	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.2.microbiome2.C	91743.12201.oral.human.A.3.microbiome2.H	0.04331949095721929	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.skin.forehead.A.1.1.microbiome2.C	90990.12201.skin.forehead.A.2.1.microbiome2.C	0.05189780494056881	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
90990.12201.skin.forehead.A.1.1.microbiome2.C	90990.12201.skin.forehead.fresh.A.1.1.microbiome2.C	0.0696577152832716	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
90990.12201.skin.nares.eluent.O.1.microbiome2.C	90990.12201.skin.nares.O.1.microbiome2.C	0.03143619757045588	human nares O	MM (2-min.)	human nares O	MM (2-min.)	human	human nares	high	High biomass
90990.12201.skin.forehead.R.1.microbiome2.C	90990.12201.skin.forehead.eluent.R.1.microbiome2.C	0.20034143962284526	human forehead R	MM (2-min.)	human forehead R	MM (2-min.)	human	human forehead	low	Low biomass
90990.12201.oral.throat.B.1.1.microbiome2.C	90990.12201.oral.throat.B.2.1.microbiome2.C	0.3595625883973501	human throat B	MM (2-min.)	human throat B	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.saline.D.3.microbiome2.C	90990.12201.oral.saline.D.2.microbiome2.C	0.028413104566602572	human.saline.rinse.D	MM (2-min.)	human.saline.rinse.D	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.oral.saline.D.3.microbiome2.C	90990.12201.oral.saline.D.1.microbiome2.C	0.03663370520701874	human.saline.rinse.D	MM (2-min.)	human.saline.rinse.D	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.oral.saline.Q.2.microbiome2.C	90990.12201.oral.saline.Q.1.microbiome2.C	0.05221218767011473	human.saline.rinse.Q	MM (2-min.)	human.saline.rinse.Q	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.oral.saline.Q.2.microbiome2.C	90990.12201.oral.saline.Q.3.microbiome2.C	0.06473088335081799	human.saline.rinse.Q	MM (2-min.)	human.saline.rinse.Q	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.oral.saline.A.2.microbiome2.C	90990.12201.oral.saline.A.1.microbiome2.C	0.04344273587748344	human.saline.rinse.A	MM (2-min.)	human.saline.rinse.A	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.oral.saline.A.2.microbiome2.C	90990.12201.oral.saline.A.3.microbiome2.C	0.047920320097537314	human.saline.rinse.A	MM (2-min.)	human.saline.rinse.A	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.skin.forehead.B.1.1.microbiome2.C	90990.12201.skin.forehead.B.2.1.microbiome2.C	0.21448648083349067	human forehead B	MM (2-min.)	human forehead B	MM (2-min.)	human	human forehead	low	Low biomass
90990.12201.built.floor.C.3.microbiome2.C	90990.12201.built.floor.C.2.microbiome2.C	0.22032309369307343	floor_site_3	MM (2-min.)	floor_site_3	MM (2-min.)	built environment	floor	low	Low biomass
90990.12201.built.floor.C.3.microbiome2.C	90990.12201.built.floor.C.1.microbiome2.C	0.24822959718289284	floor_site_3	MM (2-min.)	floor_site_3	MM (2-min.)	built environment	floor	low	Low biomass
90990.12201.oral.throat.A.1.1.microbiome2.C	90990.12201.oral.throat.O.1.microbiome2.C	0.5613916935213186	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.1.1.microbiome2.C	90990.12201.oral.throat.P.1.microbiome2.C	0.5582435064281356	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.1.1.microbiome2.C	90990.12201.oral.throat.A.2.1.microbiome2.C	0.07866553458053391	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.1.1.microbiome2.C	90990.12201.oral.throat.R.1.microbiome2.C	0.24329412752005591	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.1.1.microbiome2.C	90990.12201.skin.throat.fresh.A.1.1.microbiome2.C	0.32921325869906376	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.1.1.microbiome2.C	90990.12201.oral.throat.Q.2.1.microbiome2.C	0.22804921334939926	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.1.1.microbiome2.C	90990.12201.oral.throat.Q.1.1.microbiome2.C	0.5378334665397317	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.O.1.microbiome2.C	90990.12201.oral.throat.P.1.microbiome2.C	0.0994944200365349	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.O.1.microbiome2.C	90990.12201.oral.throat.A.2.1.microbiome2.C	0.5923504341322942	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.O.1.microbiome2.C	90990.12201.oral.throat.R.1.microbiome2.C	0.7464431712359483	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.O.1.microbiome2.C	90990.12201.skin.throat.fresh.A.1.1.microbiome2.C	0.8599653924344265	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.O.1.microbiome2.C	90990.12201.oral.throat.Q.2.1.microbiome2.C	0.4253693734590916	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.O.1.microbiome2.C	90990.12201.oral.throat.Q.1.1.microbiome2.C	0.1173660364580267	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.skin.forehead.A.2.1.microbiome2.C	90990.12201.skin.forehead.fresh.A.1.1.microbiome2.C	0.06683334688222493	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
90990.12201.oral.saliva.Q.1.microbiome2.C	90990.12201.oral.saliva.Q.3.microbiome2.C	0.04630506171139061	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.Q.1.microbiome2.C	91743.12201.oral.human.Q.2.microbiome2.H	0.07328360498508232	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.Q.1.microbiome2.C	91743.12201.oral.human.Q.1.microbiome2.H	0.06826746719190159	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.Q.1.microbiome2.C	91743.12201.oral.human.Q.3.microbiome2.H	0.07698775766579866	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.throat.P.1.microbiome2.C	90990.12201.oral.throat.A.2.1.microbiome2.C	0.5879198127233276	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.P.1.microbiome2.C	90990.12201.oral.throat.R.1.microbiome2.C	0.7335209415910358	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.P.1.microbiome2.C	90990.12201.skin.throat.fresh.A.1.1.microbiome2.C	0.849007710581323	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.P.1.microbiome2.C	90990.12201.oral.throat.Q.2.1.microbiome2.C	0.38704651959394115	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.P.1.microbiome2.C	90990.12201.oral.throat.Q.1.1.microbiome2.C	0.15111962162578474	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.skin.nares.T.1.microbiome2.C	90990.12201.skin.nares.eluent.T.1.microbiome2.C	0.06714093037804407	human nares T	MM (2-min.)	human nares T	MM (2-min.)	human	human nares	high	High biomass
90990.12201.oral.saline.vtm.A.2.microbiome2.C	90990.12201.oral.saline.vtm.A.3.microbiome2.C	0.022400745496114496	human.saline.rinse.VTM.A	MM (2-min.)	human.saline.rinse.VTM.A	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.built.floor.D.3.microbiome2.C	90990.12201.built.floor.D.1.microbiome2.C	0.2390774839047695	floor_site_4	MM (2-min.)	floor_site_4	MM (2-min.)	built environment	floor	low	Low biomass
90990.12201.built.floor.D.3.microbiome2.C	90990.12201.built.floor.D.2.microbiome2.C	0.2353153672514055	floor_site_4	MM (2-min.)	floor_site_4	MM (2-min.)	built environment	floor	low	Low biomass
90990.12201.oral.throat.A.2.1.microbiome2.C	90990.12201.oral.throat.R.1.microbiome2.C	0.23018664113755236	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.2.1.microbiome2.C	90990.12201.skin.throat.fresh.A.1.1.microbiome2.C	0.3057297481704962	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.2.1.microbiome2.C	90990.12201.oral.throat.Q.2.1.microbiome2.C	0.26364476376008983	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.A.2.1.microbiome2.C	90990.12201.oral.throat.Q.1.1.microbiome2.C	0.5717243259716309	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.saline.vtm.Q.2.microbiome2.C	90990.12201.oral.saline.vtm.Q.3.microbiome2.C	0.038427430618015485	human.saline.rinse.VTM.Q	MM (2-min.)	human.saline.rinse.VTM.Q	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.oral.saline.vtm.D.3.microbiome2.C	90990.12201.oral.saline.vtm.D.1.microbiome2.C	0.03357395110291146	human.saline.rinse.VTM.D	MM (2-min.)	human.saline.rinse.VTM.D	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.oral.saline.vtm.D.3.microbiome2.C	90990.12201.oral.saline.vtm.D.2.microbiome2.C	0.13184533459549308	human.saline.rinse.VTM.D	MM (2-min.)	human.saline.rinse.VTM.D	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.oral.saliva.A.1.microbiome2.C	90990.12201.oral.saliva.A.3.microbiome2.C	0.06176590645980945	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.1.microbiome2.C	91743.12201.oral.human.A.2.microbiome2.H	0.08619469146506946	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.1.microbiome2.C	91743.12201.oral.human.A.1.microbiome2.H	0.11604564134503137	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.1.microbiome2.C	91743.12201.oral.human.A.3.microbiome2.H	0.07944703980470653	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saline.Q.1.microbiome2.C	90990.12201.oral.saline.Q.3.microbiome2.C	0.06278531651951505	human.saline.rinse.Q	MM (2-min.)	human.saline.rinse.Q	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.oral.saline.A.1.microbiome2.C	90990.12201.oral.saline.A.3.microbiome2.C	0.04750895695654804	human.saline.rinse.A	MM (2-min.)	human.saline.rinse.A	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.built.floor.C.2.microbiome2.C	90990.12201.built.floor.C.1.microbiome2.C	0.2670088815451259	floor_site_3	MM (2-min.)	floor_site_3	MM (2-min.)	built environment	floor	low	Low biomass
90990.12201.skin.nares.R.1.microbiome2.C	90990.12201.skin.nares.eluent.R.1.microbiome2.C	0.19441430894783693	human nares R	MM (2-min.)	human nares R	MM (2-min.)	human	human nares	high	High biomass
90990.12201.oral.throat.R.1.microbiome2.C	90990.12201.skin.throat.fresh.A.1.1.microbiome2.C	0.2639174160592974	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.R.1.microbiome2.C	90990.12201.oral.throat.Q.2.1.microbiome2.C	0.40172258933545324	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.throat.R.1.microbiome2.C	90990.12201.oral.throat.Q.1.1.microbiome2.C	0.7198365403693139	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.skin.throat.fresh.A.1.1.microbiome2.C	90990.12201.oral.throat.Q.2.1.microbiome2.C	0.5216232471018306	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.skin.throat.fresh.A.1.1.microbiome2.C	90990.12201.oral.throat.Q.1.1.microbiome2.C	0.8483766554084535	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.skin.nares.D.2.1.microbiome2.C	90990.12201.skin.nares.D.1.1.microbiome2.C	0.5875205737069848	human nares D	MM (2-min.)	human nares D	MM (2-min.)	human	human nares	high	High biomass
90990.12201.oral.saline.D.2.microbiome2.C	90990.12201.oral.saline.D.1.microbiome2.C	0.019089790399600688	human.saline.rinse.D	MM (2-min.)	human.saline.rinse.D	MM (2-min.)	human	human oral saline rinse	low	Low biomass
90990.12201.oral.saline.vtm.D.1.microbiome2.C	90990.12201.oral.saline.vtm.D.2.microbiome2.C	0.12842769985001515	human.saline.rinse.VTM.D	MM (2-min.)	human.saline.rinse.VTM.D	MM (2-min.)	human	human oral saline rinse in VTM	low	Low biomass
90990.12201.skin.forehead.Q.2.1.microbiome2.C	90990.12201.skin.forehead.Q.1.1.microbiome2.C	0.33317086894173176	human forehead Q	MM (2-min.)	human forehead Q	MM (2-min.)	human	human forehead	low	Low biomass
90990.12201.built.floor.D.1.microbiome2.C	90990.12201.built.floor.D.2.microbiome2.C	0.1936034508931644	floor_site_4	MM (2-min.)	floor_site_4	MM (2-min.)	built environment	floor	low	Low biomass
90990.12201.oral.saliva.A.3.microbiome2.C	91743.12201.oral.human.A.2.microbiome2.H	0.06911257626808305	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.3.microbiome2.C	91743.12201.oral.human.A.1.microbiome2.H	0.09643612397779597	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.A.3.microbiome2.C	91743.12201.oral.human.A.3.microbiome2.H	0.05084837809276969	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.throat.Q.2.1.microbiome2.C	90990.12201.oral.throat.Q.1.1.microbiome2.C	0.4248169575025944	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
90990.12201.oral.saliva.Q.3.microbiome2.C	91743.12201.oral.human.Q.2.microbiome2.H	0.08551854760056943	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.Q.3.microbiome2.C	91743.12201.oral.human.Q.1.microbiome2.H	0.08077297410827444	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.Q.3.microbiome2.C	91743.12201.oral.human.Q.3.microbiome2.H	0.0849898205852607	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.D.2.microbiome2.C	90990.12201.oral.saliva.D.1.microbiome2.C	0.03066715279926291	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.D.2.microbiome2.C	91743.12201.oral.human.D.2.microbiome2.H	0.054502969366597966	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.D.2.microbiome2.C	91743.12201.oral.human.D.1.microbiome2.H	0.06269744764383071	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.skin.nares.A.2.1.microbiome2.C	90990.12201.skin.nares.A.1.1.microbiome2.C	0.07143651992140942	human nares A	MM (2-min.)	human nares A	MM (2-min.)	human	human nares	high	High biomass
90990.12201.oral.saliva.D.1.microbiome2.C	91743.12201.oral.human.D.2.microbiome2.H	0.06788135431606591	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
90990.12201.oral.saliva.D.1.microbiome2.C	91743.12201.oral.human.D.1.microbiome2.H	0.06633613781159085	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
91743.12201.wat.S.A.3.microbiome2.L	91743.12201.wat.S.A.2.microbiome2.L	0.019869888921379496	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
91743.12201.wat.S.A.3.microbiome2.L	91743.12201.wat.S.A.1.microbiome2.L	0.03365397086877209	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
91743.12201.wat.F.B.2.microbiome2.L	91743.12201.wat.F.B.1.microbiome2.L	0.04263512230582825	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
91743.12201.wat.F.B.2.microbiome2.L	91743.12201.wat.F.B.3.microbiome2.L	0.051061347029018433	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
91743.12201.skin.foot.B.1.microbiome2.L	91743.12201.skin.foot.B.2.microbiome2.L	0.013275127761924594	human.foot.B	MM (2-min.)	human.foot.B	MM (2-min.)	human	human foot	low	Low biomass
91743.12201.skin.foot.B.1.microbiome2.L	91743.12201.skin.foot.B.3.microbiome2.L	0.018181207249653917	human.foot.B	MM (2-min.)	human.foot.B	MM (2-min.)	human	human foot	low	Low biomass
91743.12201.uriF.S.1.microbiome2.L	91743.12201.uriF.S.2.microbiome2.L	0.012266548780905143	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
91743.12201.uriF.S.1.microbiome2.L	91743.12201.uriF.S.3.microbiome2.L	0.022733694655763893	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
91743.12201.bacsu.d3.2.microbiome2.L	91743.12201.bacsu.d4.1.microbiome2.L	0.0037561256782951305	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d3.2.microbiome2.L	91743.12201.bacsu.d3.1.microbiome2.L	0.0017619699119595068	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d3.2.microbiome2.L	91743.12201.bacsu.d4.2.microbiome2.L	0.004101968646359517	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d3.2.microbiome2.L	91743.12201.bacsu.d1.1.microbiome2.L	0.0020276890828578387	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d3.2.microbiome2.L	91743.12201.bacsu.d2.2.microbiome2.L	0.0015335186335550823	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d3.2.microbiome2.L	91743.12201.bacsu.d1.2.microbiome2.L	0.001613070295870095	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d3.2.microbiome2.L	91743.12201.bacsu.d2.1.microbiome2.L	0.0016700155924664062	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.para.d1.1.microbiome2.L	91743.12201.para.d2.2.microbiome2.L	0.01405262443239048	one Gram-negative strain	MM (2-min.)	one Gram-negative strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.para.d1.1.microbiome2.L	91743.12201.para.d1.2.microbiome2.L	0.009644915071502927	one Gram-negative strain	MM (2-min.)	one Gram-negative strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.para.d1.1.microbiome2.L	91743.12201.para.d2.1.microbiome2.L	0.0050645899100994094	one Gram-negative strain	MM (2-min.)	one Gram-negative strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.para.d1.1.microbiome2.L	91743.12201.para.d3.2.microbiome2.L	0.05674404641342271	one Gram-negative strain	MM (2-min.)	one Gram-negative strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.para.d1.1.microbiome2.L	91743.12201.para.d4.1.microbiome2.L	0.006231826344965491	one Gram-negative strain	MM (2-min.)	one Gram-negative strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.para.d1.1.microbiome2.L	91743.12201.para.d3.1.microbiome2.L	0.05493162708951986	one Gram-negative strain	MM (2-min.)	one Gram-negative strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.para.d1.1.microbiome2.L	91743.12201.para.d4.2.microbiome2.L	0.02200402889472023	one Gram-negative strain	MM (2-min.)	one Gram-negative strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d4.1.microbiome2.L	91743.12201.bacsu.d3.1.microbiome2.L	0.003176630843400846	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d4.1.microbiome2.L	91743.12201.bacsu.d4.2.microbiome2.L	0.004349083572287928	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d4.1.microbiome2.L	91743.12201.bacsu.d1.1.microbiome2.L	0.0040459825269022675	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
91743.12201.bacsu.d4.1.microbiome2.L	91743.12201.bacsu.d2.2.microbiome2.L	0.003514348676782563	one Gram-positive strain	MM (2-min.)	one Gram-positive strain	MM (2-min.)	cultured cells	single strain	variable	Variable biomass
